Time (sec),Mach,CD,Thrust (lb),Weight (lb),Drag (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Altitude (ft),Distance (ft)
36.30991,0.2780298,0.6333306,0,14.01353,1.356607,-29.0249870747982,-29.0249870747946,-0.0000145392773665516,300.908530465871,-300.908530462602,0.00140253808650434,11172.58,0.05858075
36.31991,0.2782948,0.6333836,0,14.01353,1.359487,-29.0183908272956,-29.018390827292,-0.0000145545701413476,301.198714367654,-301.198714364389,0.00140239254080618,11169.57,0.05859478
36.32991,0.2785598,0.6334365,0,14.01353,1.36237,-29.0117786852208,-29.0117786852171,-0.000014569861021363,301.488832148018,-301.488832144757,0.00140224684219922,11166.56,0.0586088
36.33991,0.2788247,0.6334892,0,14.01353,1.365255,-29.005170516789,-29.0051705167853,-0.000014585148111817,301.778883846699,-301.778883843442,0.00140210099072136,11163.54,0.05862282
36.34991,0.2790895,0.6335416,0,14.01353,1.368144,-28.9985385064988,-28.9985385064951,-0.000014600429517929,302.068869225278,-302.068869222025,0.00140195498642944,11160.52,0.05863684
36.35991,0.2793542,0.633594,0,14.01353,1.371035,-28.9919184171377,-28.991918417134,-0.0000146156995553569,302.358788402966,-302.358788399716,0.00140180882943715,11157.49,0.05865086
36.3699,0.2796189,0.6336461,0,14.01353,1.373928,-28.9852824332044,-28.9852824332007,-0.0000146309724349559,302.648641220815,-302.648641217569,0.00140166251971607,11154.47,0.05866488
36.3799,0.2798835,0.633698,0,14.01353,1.376825,-28.978638501985,-28.9786385019813,-0.0000146462396302128,302.938427599354,-302.938427596112,0.00140151605732304,11151.44,0.0586789
36.3899,0.2801481,0.6337498,0,14.01353,1.379724,-28.971992583944,-28.9719925839403,-0.0000146614897724437,303.228147518714,-303.228147515476,0.00140136944242859,11148.41,0.05869291
36.3999,0.2804125,0.6338014,0,14.01353,1.382625,-28.965350639546,-28.9653506395423,-0.000014676740862065,303.517801018632,-303.517801015397,0.00140122267502325,11145.37,0.05870692
36.4099,0.2806769,0.6338528,0,14.01353,1.38553,-28.958678892825,-28.9586788928213,-0.0000146919928990765,303.807387801083,-303.807387797852,0.00140107575509754,11142.33,0.05872094
36.4199,0.2809412,0.633904,0,14.01353,1.388437,-28.9520230406764,-28.9520230406727,-0.0000147072401991364,304.096908025014,-304.096908021787,0.00140092868269884,11139.29,0.05873495
36.42989,0.2812055,0.6339551,0,14.01353,1.391347,-28.9453393730261,-28.9453393730224,-0.0000147224704461703,304.38636141227,-304.386361409047,0.00140078145799767,11136.25,0.05874895
36.43989,0.2814696,0.6340059,0,14.01353,1.394259,-28.9386715999483,-28.9386715999445,-0.0000147377006932042,304.675748121797,-304.675748118578,0.00140063408099403,11133.2,0.05876296
36.44989,0.2817338,0.6340566,0,14.01353,1.397174,-28.931979985012,-28.9319799850082,-0.0000147529243085057,304.965067915177,-304.965067911961,0.00140048655175424,11130.15,0.05877697
36.45989,0.2819978,0.6341071,0,14.01353,1.400093,-28.9252883700756,-28.9252883700718,-0.0000147681507659782,305.254320792408,-305.254320789196,0.00140033887024988,11127.1,0.05879097
36.46989,0.2822618,0.6341575,0,14.01353,1.403013,-28.9186007287824,-28.9186007287786,-0.0000147833592230343,305.543506793228,-305.54350679002,0.00140019103666095,11124.04,0.05880497
36.47989,0.2825257,0.6342076,0,14.01353,1.405936,-28.9118971929168,-28.911897192913,-0.0000147985724170422,305.832625758692,-305.832625755487,0.00140004305094009,11120.98,0.05881897
36.48988,0.2827895,0.6342576,0,14.01353,1.408862,-28.9051896834081,-28.9051896834043,-0.0000148137780319273,306.121677649061,-306.12167764586,0.00139989491316308,11117.92,0.05883297
36.49988,0.2830533,0.6343074,0,14.01353,1.411791,-28.8984782002564,-28.8984782002526,-0.0000148289779624704,306.4106624246,-306.410662421403,0.00139974662338677,11114.86,0.05884697
36.50988,0.283317,0.634357,0,14.01353,1.414722,-28.8917587698185,-28.8917587698147,-0.0000148441684191102,306.699580005836,-306.699580002643,0.0013995981817059,11111.79,0.05886097
36.51988,0.2835806,0.6344064,0,14.01353,1.417656,-28.8850313920945,-28.8850313920907,-0.0000148593484544563,306.988430313298,-306.988430310108,0.00139944958822468,11108.72,0.05887496
36.52988,0.2838441,0.6344557,0,14.01353,1.420593,-28.8782980539059,-28.8782980539021,-0.0000148745322793637,307.277213287378,-307.277213284192,0.00139930084290521,11105.65,0.05888896
36.53988,0.2841076,0.6345049,0,14.01353,1.423532,-28.871548821145,-28.8715488211412,-0.0000148897104199291,307.565928769132,-307.56592876595,0.00139915194580434,11102.57,0.05890295
36.54987,0.284371,0.6345538,0,14.01353,1.426473,-28.8648095224918,-28.8648095224879,-0.0000149048781392008,307.854576857902,-307.854576854723,0.00139900289702628,11099.49,0.05891694
36.55987,0.2846344,0.6346025,0,14.01353,1.429418,-28.8580622765524,-28.8580622765485,-0.0000149200392267402,308.143157474213,-308.143157471038,0.00139885369663735,11096.41,0.05893093
36.56987,0.2848976,0.6346511,0,14.01353,1.432366,-28.8513090701484,-28.8513090701445,-0.0000149352097881829,308.431670558463,-308.431670555291,0.00139870434454281,11093.33,0.05894492
36.57987,0.2851608,0.6346995,0,14.01353,1.435316,-28.8445379823506,-28.8445379823467,-0.0000149503614018189,308.720115931835,-308.720115928667,0.00139855484093213,11090.24,0.0589589
36.58987,0.2854239,0.6347478,0,14.01353,1.438268,-28.8377728550174,-28.8377728550135,-0.0000149655044889419,309.008493653935,-309.008493650771,0.00139840518589059,11087.15,0.05897289
36.59986,0.2856869,0.6347959,0,14.01353,1.441223,-28.8309918331119,-28.830991833108,-0.0000149806485234553,309.296803565819,-309.296803562658,0.0013982553794087,11084.06,0.05898687
36.60986,0.2859499,0.6348438,0,14.01353,1.444181,-28.8242068375633,-28.8242068375594,-0.0000149957897157976,309.585045627748,-309.585045624591,0.00139810542151489,11080.96,0.05900085
36.61986,0.2862128,0.6348916,0,14.01353,1.447142,-28.8174297893009,-28.817429789297,-0.0000150109204868462,309.873219919196,-309.873219916043,0.00139795531231338,11077.87,0.05901483
36.62986,0.2864757,0.6349391,0,14.01353,1.450105,-28.8106308860015,-28.8106308859976,-0.0000150260427313818,310.161326221613,-310.161326218463,0.00139780505188942,11074.76,0.05902881
36.63986,0.2867384,0.6349866,0,14.01353,1.453071,-28.8038299958806,-28.8038299958767,-0.0000150411697128691,310.44936451513,-310.449364511984,0.00139765464019565,11071.66,0.05904279
36.64986,0.2870011,0.6350338,0,14.01353,1.45604,-28.7970191716521,-28.7970191716482,-0.0000150562796413304,310.737334700406,-310.737334697264,0.0013975040774026,11068.55,0.05905677
36.65985,0.2872637,0.6350809,0,14.01353,1.459011,-28.7902083474235,-28.7902083474196,-0.0000150713905171819,311.025236777442,-311.025236774303,0.0013973533635008,11065.44,0.05907074
36.66985,0.2875263,0.6351278,0,14.01353,1.461985,-28.7833895759088,-28.7833895759049,-0.0000150864985508625,311.313070666763,-311.313070663628,0.00139720249851866,11062.33,0.05908471
36.67985,0.2877887,0.6351746,0,14.01353,1.464961,-28.7765708043942,-28.7765708043902,-0.0000151015999528108,311.600836368372,-311.60083636524,0.00139705148252251,11059.21,0.05909868
36.68985,0.2880511,0.6352211,0,14.01353,1.46794,-28.7697361383071,-28.7697361383031,-0.000015116687143904,311.88853372332,-311.888533720192,0.00139690031565445,11056.09,0.05911265
36.69985,0.2883134,0.6352676,0,14.01353,1.470922,-28.7629094195063,-28.7629094195023,-0.0000151317781245585,312.176162811083,-312.176162807958,0.00139674899787659,11052.97,0.05912662
36.70985,0.2885757,0.6353138,0,14.01353,1.473907,-28.756058858847,-28.756058858843,-0.0000151468558417483,312.46372339324,-312.463723390119,0.00139659752932156,11049.85,0.05914059
36.71984,0.2888379,0.6353599,0,14.01353,1.476894,-28.7492082981877,-28.7492082981837,-0.0000151619297693768,312.751215469793,-312.751215466675,0.00139644591002726,11046.72,0.05915456
36.72984,0.2891,0.6354058,0,14.01353,1.479884,-28.7423577375284,-28.7423577375244,-0.0000151770018022247,313.03863904074,-313.038639037626,0.00139629414001263,11043.59,0.05916852
36.73984,0.289362,0.6354517,0,14.01353,1.482876,-28.7354912822968,-28.7354912822928,-0.0000151920690981208,313.325993947136,-313.325993944026,0.00139614221932504,11040.45,0.05918248
36.74984,0.289624,0.6354973,0,14.01353,1.485871,-28.7286288007082,-28.7286288007042,-0.0000152071297622846,313.613280228719,-313.613280225612,0.00139599014803082,11037.32,0.05919644
36.75984,0.2898859,0.6355428,0,14.01353,1.488868,-28.7217583718336,-28.7217583718296,-0.0000152221800051547,313.900497806014,-313.90049780291,0.00139583792623417,11034.18,0.0592104
36.76984,0.2901477,0.635588,0,14.01353,1.491869,-28.7148819824943,-28.7148819824903,-0.0000152372274058538,314.187646619417,-314.187646616317,0.00139568555396352,11031.04,0.05922436
36.77983,0.2904094,0.6356332,0,14.01353,1.494872,-28.7079916854042,-28.7079916854002,-0.0000152522785961143,314.47472652985,-314.474726526754,0.00139553303118097,11027.89,0.05923831
36.78983,0.2906711,0.6356782,0,14.01353,1.497878,-28.7011013883143,-28.7011013883102,-0.0000152673098911777,314.761737537315,-314.761737534222,0.00139538035808547,11024.75,0.05925227
36.79983,0.2909327,0.635723,0,14.01353,1.500886,-28.6942110912242,-28.6942110912201,-0.0000152823411862411,315.04867964181,-315.048679638721,0.00139522753467702,11021.6,0.05926622
36.80983,0.2911943,0.6357676,0,14.01353,1.503897,-28.6872989390973,-28.6872989390932,-0.0000152973677443528,315.335552624786,-315.3355526217,0.001395074561003,11018.44,0.05928017
36.81983,0.2914557,0.6358122,0,14.01353,1.506911,-28.6803927474349,-28.6803927474308,-0.0000153123905129032,315.622356545846,-315.622356542764,0.00139492143710129,11015.29,0.05929412
36.82983,0.2917171,0.6358565,0,14.01353,1.509926,-28.6734786084865,-28.6734786084824,-0.0000153274019127696,315.909091325519,-315.90909132244,0.00139476816308559,11012.13,0.05930807
36.83982,0.2919784,0.6359007,0,14.01353,1.512945,-28.6665585090733,-28.6665585090692,-0.0000153424123652456,316.195756904198,-316.195756901123,0.00139461473896537,11008.96,0.05932202
