Time 	Thrust N	x-Thrust N	y-Thrust N	Acceleration Feet/sec/sec	x-Acceleration Feet/sec/sec	y-Acceleration Feet/sec/sec	Acceleration Total Feet/sec/sec	x-Acceleration Total Feet/sec/sec	y-Acceleration Total Feet/sec/sec	Velocity Feet / Sec	x-Velocity Feet / Sec	y-Velocity Feet / Sec	Mach number 	Altitude Feet	Range Feet	Cd 	Drag force N	x-Drag force N	y-Drag force N	Longitudinal moment of inertia Ounces-Inches^2	Radial moment of inertia Ounces-Inches^2	Flight angle Deg.	Gamma - Velocity tangent angle Deg.	Wind angle of attack Deg.	CG Inches	Mass Ounces	CP Inches	CNa - normal force coefficient 	Static stability margin Calibers	Angular acceleration Rad/s/s	Torque N-m	Pitch rate rad/s	Pitch force N	x-Wind velocity Miles / Hour	Cross wind drag N	Cross wind lift N	X Wind induced acceleration Feet/sec/sec	Y Wind induced lift Feet/sec/sec	X Wind drift velocity Feet / Sec	Y Wind drift velocity Feet / Sec	Thermal rise velocity Miles / Hour	Gravity Feet/sec/sec	Pressure KPa	Temperature Degrees Fahrenheit	Density kg/m^3	Viscosity ?	Kinematic viscosity ?	Sound velocity Feet / Sec	Corrective moment coefficient 	Damping moment coefficient 	Nat. Freq. at zero roll rate rad/s	Damping Ratio 	Prec. Freq. rad/s	Nat. Coupled Frequency rad/s	Coupled Damping Ratio 	Booster 2 Velocity Feet / Sec	Booster 2 x-Velocity Feet / Sec	Booster 2 y-Velocity Feet / Sec	Booster 2 range Feet	Booster 2 altitude Feet	Booster 2 flight angle Deg.	Booster 1 Velocity Feet / Sec	Booster 1 x-Velocity Feet / Sec	Booster 1 y-Velocity Feet / Sec	Booster 1 range Feet	Booster 1 altitude Feet	Booster 1 flight angle 
30.360000	 0.000000	 0.000000	 0.000000	 1.022000	-0.423000	-0.931000	32.687000	-0.423000	-32.684000	798.303000	330.461000	726.693000	 0.799270	37845.525000	10464.982000	 1.283206	 1.183328	-0.489827	-1.077196	75862.284975	2136.587898	65.548110	65.547730	-0.001607	50.383000	133.946589	69.190000	35.599668	 8.248603	 0.000183	-0.000440	-0.017141	-0.000921	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.754000	782.810099	-44.562000	 0.011825	 0.000015	 0.013630	998.790000	15.682084	 0.040504	 3.361881	 0.004342	 0.000000	 3.315516	 0.004282	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.415000	 0.000000	 0.000000	 0.000000	 1.018000	-0.422000	-0.926000	32.682000	-0.422000	-32.679000	796.657000	330.437000	724.896000	 0.797564	37885.443000	10483.157000	 1.284863	 1.177729	-0.488475	-1.071651	75862.284975	2136.587898	65.494122	65.495743	 0.000394	50.383000	133.946589	69.190000	35.466145	 8.248520	 0.000575	 0.000107	-0.017120	 0.000224	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	781.433464	-44.502000	 0.011803	 0.000015	 0.013657	998.863000	15.529137	 0.040344	 3.345447	 0.004346	 0.000000	 3.299308	 0.004286	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.470000	 0.000000	 0.000000	 0.000000	 1.013000	-0.421000	-0.921000	32.677000	-0.421000	-32.674000	795.013000	330.414000	723.099000	 0.795860	37925.262000	10501.330000	 1.286521	 1.172155	-0.487136	-1.066134	75862.284975	2136.587898	65.440235	65.443544	 0.002085	50.383000	133.946589	69.190000	35.334495	 8.248628	 0.000898	 0.000560	-0.017079	 0.001172	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	780.062865	-44.441000	 0.011780	 0.000015	 0.013685	998.936000	15.378617	 0.040184	 3.329194	 0.004350	 0.000000	 3.283280	 0.004290	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.525000	 0.000000	 0.000000	 0.000000	 1.008000	-0.420000	-0.916000	32.672000	-0.420000	-32.670000	793.369000	330.391000	721.302000	 0.794156	37964.982000	10519.502000	 1.288182	 1.166606	-0.485798	-1.060643	75862.284975	2136.587898	65.386503	65.391132	 0.003409	50.383000	133.946589	69.190000	35.204679	 8.248712	 0.001144	 0.000906	-0.017022	 0.001897	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	778.698278	-44.381000	 0.011758	 0.000015	 0.013712	999.009000	15.230076	 0.040025	 3.313077	 0.004353	 0.000000	 3.267385	 0.004293	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.580000	 0.000000	 0.000000	 0.000000	 1.003000	-0.419000	-0.912000	32.667000	-0.419000	-32.665000	791.726000	330.368000	719.505000	 0.792455	38004.603000	10537.673000	 1.289845	 1.161082	-0.484473	-1.055179	75862.284975	2136.587898	65.332970	65.338507	 0.004323	50.383000	133.946589	69.190000	35.076656	 8.248771	 0.001307	 0.001138	-0.016954	 0.002382	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	777.339678	-44.320000	 0.011736	 0.000015	 0.013740	999.081000	15.083471	 0.039867	 3.297092	 0.004357	 0.000000	 3.251621	 0.004297	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.635000	 0.000000	 0.000000	 0.000000	 0.998000	-0.417000	-0.907000	32.663000	-0.417000	-32.660000	790.085000	330.345000	717.709000	 0.790754	38044.125000	10555.843000	 1.291510	 1.155582	-0.483137	-1.049731	75862.284975	2136.587898	65.279662	65.285667	 0.004796	50.383000	133.946589	69.191000	34.950389	 8.248802	 0.001384	 0.001250	-0.016880	 0.002618	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	775.987038	-44.260000	 0.011714	 0.000015	 0.013768	999.153000	14.938759	 0.039709	 3.281238	 0.004361	 0.000000	 3.235985	 0.004301	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.690000	 0.000000	 0.000000	 0.000000	 0.994000	-0.416000	-0.902000	32.658000	-0.416000	-32.655000	788.444000	330.322000	715.913000	 0.789055	38083.548000	10574.011000	 1.293176	 1.150107	-0.481826	-1.044320	75862.284975	2136.587898	65.226593	65.232611	 0.004814	50.383000	133.946589	69.191000	34.825839	 8.248803	 0.001375	 0.001243	-0.016803	 0.002603	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	774.640335	-44.200000	 0.011692	 0.000015	 0.013795	999.225000	14.795902	 0.039552	 3.265511	 0.004365	 0.000000	 3.220475	 0.004304	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.745000	 0.000000	 0.000000	 0.000000	 0.989000	-0.415000	-0.898000	32.653000	-0.415000	-32.650000	786.804000	330.299000	714.117000	 0.787357	38122.873000	10592.178000	 1.294845	 1.144656	-0.480504	-1.038924	75862.284975	2136.587898	65.173761	65.179337	 0.004378	50.383000	133.946589	69.190000	34.702972	 8.248776	 0.001282	 0.001120	-0.016730	 0.002344	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	773.299542	-44.141000	 0.011670	 0.000015	 0.013823	999.297000	14.654865	 0.039396	 3.249910	 0.004368	 0.000000	 3.205089	 0.004308	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.800000	 0.000000	 0.000000	 0.000000	 0.984000	-0.414000	-0.893000	32.648000	-0.414000	-32.645000	785.165000	330.276000	712.321000	 0.785661	38162.099000	10610.344000	 1.296516	 1.139229	-0.479194	-1.033543	75862.284975	2136.587898	65.121149	65.125845	 0.003503	50.383000	133.946589	69.190000	34.581751	 8.248722	 0.001111	 0.000887	-0.016664	 0.001858	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.753000	771.964636	-44.081000	 0.011648	 0.000015	 0.013850	999.369000	14.515614	 0.039240	 3.234433	 0.004372	 0.000000	 3.189826	 0.004312	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.855000	 0.000000	 0.000000	 0.000000	 0.980000	-0.413000	-0.888000	32.643000	-0.413000	-32.641000	783.527000	330.254000	710.526000	 0.783965	38201.226000	10628.508000	 1.298189	 1.133827	-0.477885	-1.028199	75862.284975	2136.587898	65.068728	65.072134	 0.002216	50.383000	133.946589	69.190000	34.462143	 8.248640	 0.000869	 0.000556	-0.016609	 0.001164	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	770.635592	-44.021000	 0.011626	 0.000015	 0.013878	999.441000	14.378118	 0.039086	 3.219078	 0.004375	 0.000000	 3.174682	 0.004315	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.910000	 0.000000	 0.000000	 0.000000	 0.975000	-0.412000	-0.884000	32.639000	-0.412000	-32.636000	781.890000	330.231000	708.731000	 0.782272	38240.255000	10646.672000	 1.299864	 1.128448	-0.476578	-1.022871	75862.284975	2136.587898	65.016456	65.018201	 0.000558	50.383000	133.946589	69.190000	34.344115	 8.248536	 0.000565	 0.000139	-0.016570	 0.000290	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	769.312385	-43.962000	 0.011604	 0.000015	 0.013905	999.512000	14.242349	 0.038931	 3.203843	 0.004379	 0.000000	 3.159658	 0.004318	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
30.965000	 0.000000	 0.000000	 0.000000	 0.970000	-0.411000	-0.879000	32.634000	-0.411000	-32.631000	780.254000	330.208000	706.936000	 0.780579	38279.184000	10664.834000	 1.301541	 1.123094	-0.475282	-1.017568	75862.284975	2136.587898	64.964280	64.964046	-0.001419	50.383000	133.946589	69.190000	34.227635	 8.248585	 0.000211	-0.000350	-0.016548	-0.000732	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	767.994991	-43.903000	 0.011583	 0.000015	 0.013933	999.583000	14.108577	 0.038778	 3.188762	 0.004382	 0.000000	 3.144784	 0.004322	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.020000	 0.000000	 0.000000	 0.000000	 0.966000	-0.410000	-0.875000	32.629000	-0.410000	-32.627000	778.618000	330.186000	705.141000	 0.778888	38318.015000	10682.995000	 1.303220	 1.117763	-0.473987	-1.012291	75862.284975	2136.587898	64.912138	64.909667	-0.003656	50.383000	133.946589	69.190000	34.112671	 8.248726	-0.000182	-0.000892	-0.016548	-0.001867	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	766.683386	-43.844000	 0.011562	 0.000015	 0.013960	999.654000	13.976659	 0.038625	 3.173819	 0.004385	 0.000000	 3.130048	 0.004325	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.075000	 0.000000	 0.000000	 0.000000	 0.961000	-0.408000	-0.870000	32.625000	-0.408000	-32.622000	776.984000	330.163000	703.347000	 0.777198	38356.748000	10701.154000	 1.304901	 1.112456	-0.472694	-1.007040	75862.284975	2136.587898	64.859962	64.855063	-0.006086	50.383000	133.946589	69.191000	33.999194	 8.248880	-0.000601	-0.001471	-0.016570	-0.003079	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	765.377545	-43.785000	 0.011540	 0.000015	 0.013988	999.725000	13.846425	 0.038473	 3.158997	 0.004389	 0.000000	 3.115431	 0.004328	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.130000	 0.000000	 0.000000	 0.000000	 0.957000	-0.407000	-0.866000	32.620000	-0.407000	-32.617000	775.351000	330.141000	701.553000	 0.775510	38395.381000	10719.313000	 1.306584	 1.107173	-0.471412	-1.001803	75862.284975	2136.587898	64.807681	64.800233	-0.008637	50.383000	133.946589	69.191000	33.887173	 8.249042	-0.001032	-0.002068	-0.016615	-0.004329	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	764.077446	-43.726000	 0.011519	 0.000015	 0.014015	999.795000	13.717835	 0.038322	 3.144295	 0.004392	 0.000000	 3.100931	 0.004331	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.185000	 0.000000	 0.000000	 0.000000	 0.952000	-0.406000	-0.861000	32.615000	-0.406000	-32.613000	773.719000	330.118000	699.759000	 0.773823	38433.916000	10737.470000	 1.308269	 1.101913	-0.470131	-0.996592	75862.284975	2136.587898	64.755219	64.745176	-0.011238	50.383000	133.946589	69.191000	33.776580	 8.249207	-0.001462	-0.002666	-0.016684	-0.005580	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	762.783064	-43.668000	 0.011498	 0.000015	 0.014042	999.866000	13.590852	 0.038171	 3.129708	 0.004395	 0.000000	 3.086545	 0.004334	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.240000	 0.000000	 0.000000	 0.000000	 0.948000	-0.405000	-0.857000	32.611000	-0.405000	-32.608000	772.087000	330.096000	697.965000	 0.772137	38472.352000	10755.626000	 1.309957	 1.096677	-0.468851	-0.991407	75862.284975	2136.587898	64.702502	64.689890	-0.013813	50.383000	133.946589	69.192000	33.667388	 8.249370	-0.001880	-0.003246	-0.016776	-0.006795	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.752000	761.494376	-43.609000	 0.011477	 0.000015	 0.014070	999.936000	13.465439	 0.038021	 3.115234	 0.004398	 0.000000	 3.072271	 0.004337	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.295000	 0.000000	 0.000000	 0.000000	 0.943000	-0.404000	-0.852000	32.606000	-0.404000	-32.604000	770.457000	330.074000	696.172000	 0.770452	38510.690000	10773.780000	 1.311646	 1.091464	-0.467572	-0.986236	75862.284975	2136.587898	64.649458	64.634374	-0.016294	50.383000	133.946589	69.192000	33.559569	 8.249527	-0.002273	-0.003794	-0.016890	-0.007942	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	760.211357	-43.551000	 0.011456	 0.000015	 0.014097	1000.006000	13.341560	 0.037872	 3.100871	 0.004401	 0.000000	 3.058106	 0.004340	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.350000	 0.000000	 0.000000	 0.000000	 0.939000	-0.403000	-0.848000	32.601000	-0.403000	-32.599000	768.828000	330.052000	694.379000	 0.768769	38548.929000	10791.934000	 1.313338	 1.086274	-0.466305	-0.981101	75862.284975	2136.587898	64.596019	64.578627	-0.018612	50.383000	133.946589	69.193000	33.453097	 8.249675	-0.002632	-0.004294	-0.017026	-0.008988	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	758.933986	-43.493000	 0.011435	 0.000015	 0.014124	1000.076000	13.219182	 0.037723	 3.086617	 0.004404	 0.000000	 3.044048	 0.004343	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.405000	 0.000000	 0.000000	 0.000000	 0.934000	-0.402000	-0.843000	32.597000	-0.402000	-32.594000	767.200000	330.030000	692.586000	 0.767088	38587.069000	10810.086000	 1.315031	 1.081107	-0.465038	-0.975980	75862.284975	2136.587898	64.542123	64.522646	-0.020707	50.383000	133.946589	69.193000	33.347945	 8.249808	-0.002947	-0.004734	-0.017180	-0.009908	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	757.662238	-43.435000	 0.011414	 0.000015	 0.014152	1000.146000	13.098271	 0.037575	 3.072468	 0.004407	 0.000000	 3.030095	 0.004346	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.460000	 0.000000	 0.000000	 0.000000	 0.930000	-0.401000	-0.839000	32.592000	-0.401000	-32.590000	765.572000	330.008000	690.794000	 0.765408	38625.111000	10828.237000	 1.316727	 1.075963	-0.463783	-0.970874	75862.284975	2136.587898	64.487716	64.466432	-0.022527	50.383000	133.946589	69.193000	33.244090	 8.249924	-0.003210	-0.005103	-0.017349	-0.010681	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	756.396090	-43.377000	 0.011394	 0.000015	 0.014179	1000.215000	12.978796	 0.037427	 3.058424	 0.004410	 0.000000	 3.016244	 0.004349	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.515000	 0.000000	 0.000000	 0.000000	 0.925000	-0.400000	-0.834000	32.588000	-0.400000	-32.585000	763.946000	329.986000	689.001000	 0.763729	38663.055000	10846.387000	 1.318425	 1.070842	-0.462529	-0.965803	75862.284975	2136.587898	64.432753	64.409982	-0.024026	50.383000	133.946589	69.193000	33.141507	 8.250019	-0.003416	-0.005393	-0.017532	-0.011288	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	755.135520	-43.319000	 0.011373	 0.000015	 0.014206	1000.284000	12.860728	 0.037281	 3.044481	 0.004413	 0.000000	 3.002493	 0.004352	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.570000	 0.000000	 0.000000	 0.000000	 0.921000	-0.399000	-0.830000	32.583000	-0.399000	-32.581000	762.320000	329.964000	687.209000	 0.762051	38700.899000	10864.535000	 1.320125	 1.065743	-0.461275	-0.960746	75862.284975	2136.587898	64.377198	64.353296	-0.025171	50.383000	133.946589	69.193000	33.040172	 8.250092	-0.003561	-0.005599	-0.017724	-0.011718	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	753.880505	-43.262000	 0.011353	 0.000015	 0.014234	1000.353000	12.744041	 0.037134	 3.030638	 0.004415	 0.000000	 2.988841	 0.004355	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.625000	 0.000000	 0.000000	 0.000000	 0.916000	-0.398000	-0.826000	32.579000	-0.398000	-32.576000	760.696000	329.942000	685.417000	 0.760375	38738.645000	10882.683000	 1.321827	 1.060667	-0.460033	-0.955714	75862.284975	2136.587898	64.321026	64.296371	-0.025938	50.383000	133.946589	69.194000	32.940061	 8.250142	-0.003643	-0.005717	-0.017923	-0.011966	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	752.631021	-43.204000	 0.011332	 0.000015	 0.014261	1000.422000	12.628707	 0.036989	 3.016893	 0.004418	 0.000000	 2.975286	 0.004357	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.680000	 0.000000	 0.000000	 0.000000	 0.912000	-0.396000	-0.821000	32.574000	-0.396000	-32.572000	759.073000	329.920000	683.626000	 0.758700	38776.293000	10900.829000	 1.323531	 1.055614	-0.458791	-0.950707	75862.284975	2136.587898	64.264223	64.239207	-0.026315	50.383000	133.946589	69.194000	32.841154	 8.250166	-0.003661	-0.005748	-0.018124	-0.012030	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.751000	751.387048	-43.147000	 0.011312	 0.000015	 0.014288	1000.491000	12.514702	 0.036844	 3.003245	 0.004421	 0.000000	 2.961826	 0.004360	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.735000	 0.000000	 0.000000	 0.000000	 0.908000	-0.395000	-0.817000	32.570000	-0.395000	-32.568000	757.450000	329.898000	681.834000	 0.757027	38813.842000	10918.974000	 1.325238	 1.050583	-0.457550	-0.945714	75862.284975	2136.587898	64.206787	64.181802	-0.026298	50.383000	133.946589	69.194000	32.743426	 8.250165	-0.003618	-0.005692	-0.018324	-0.011914	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	750.148561	-43.090000	 0.011292	 0.000015	 0.014315	1000.560000	12.402005	 0.036699	 2.989692	 0.004423	 0.000000	 2.948460	 0.004362	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.790000	 0.000000	 0.000000	 0.000000	 0.903000	-0.394000	-0.813000	32.566000	-0.394000	-32.563000	755.829000	329.876000	680.043000	 0.755355	38851.292000	10937.118000	 1.326946	 1.045574	-0.456310	-0.940745	75862.284975	2136.587898	64.148725	64.124154	-0.025897	50.383000	133.946589	69.194000	32.646858	 8.250141	-0.003516	-0.005555	-0.018520	-0.011627	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	748.915539	-43.033000	 0.011272	 0.000015	 0.014342	1000.628000	12.290595	 0.036556	 2.976233	 0.004426	 0.000000	 2.935186	 0.004365	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.845000	 0.000000	 0.000000	 0.000000	 0.899000	-0.393000	-0.809000	32.561000	-0.393000	-32.559000	754.209000	329.855000	678.253000	 0.753684	38888.644000	10955.260000	 1.328657	 1.040588	-0.455080	-0.935801	75862.284975	2136.587898	64.090055	64.066263	-0.025132	50.383000	133.946589	69.193000	32.551429	 8.250093	-0.003360	-0.005343	-0.018710	-0.011183	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	747.687959	-42.976000	 0.011252	 0.000015	 0.014369	1000.696000	12.180451	 0.036413	 2.962867	 0.004429	 0.000000	 2.922005	 0.004368	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.900000	 0.000000	 0.000000	 0.000000	 0.895000	-0.392000	-0.804000	32.557000	-0.392000	-32.554000	752.589000	329.833000	676.462000	 0.752014	38925.898000	10973.402000	 1.330369	 1.035623	-0.453852	-0.930880	75862.284975	2136.587898	64.030804	64.008126	-0.024030	50.383000	133.946589	69.193000	32.457117	 8.250023	-0.003155	-0.005063	-0.018889	-0.010597	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	746.465801	-42.920000	 0.011232	 0.000015	 0.014396	1000.764000	12.071556	 0.036270	 2.949593	 0.004431	 0.000000	 2.908914	 0.004370	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
31.955000	 0.000000	 0.000000	 0.000000	 0.891000	-0.391000	-0.800000	32.552000	-0.391000	-32.550000	750.971000	329.812000	674.672000	 0.750347	38963.053000	10991.542000	 1.332084	 1.030681	-0.452634	-0.925974	75862.284975	2136.587898	63.971007	63.949743	-0.022629	50.383000	133.946589	69.193000	32.363904	 8.249935	-0.002909	-0.004725	-0.019056	-0.009890	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	745.249040	-42.863000	 0.011212	 0.000015	 0.014424	1000.832000	11.963893	 0.036128	 2.936410	 0.004434	 0.000000	 2.895913	 0.004372	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.010000	 0.000000	 0.000000	 0.000000	 0.886000	-0.390000	-0.796000	32.548000	-0.390000	-32.546000	749.354000	329.790000	672.881000	 0.748680	39000.110000	11009.681000	 1.333801	 1.025760	-0.451417	-0.921092	75862.284975	2136.587898	63.910708	63.891112	-0.020971	50.383000	133.946589	69.193000	32.271770	 8.249830	-0.002630	-0.004340	-0.019208	-0.009084	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	744.037657	-42.807000	 0.011192	 0.000015	 0.014451	1000.900000	11.857445	 0.035987	 2.923318	 0.004436	 0.000000	 2.883001	 0.004375	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.065000	 0.000000	 0.000000	 0.000000	 0.882000	-0.389000	-0.792000	32.544000	-0.389000	-32.541000	747.737000	329.769000	671.092000	 0.747015	39037.068000	11027.819000	 1.335520	 1.020861	-0.450200	-0.916233	75862.284975	2136.587898	63.849955	63.832232	-0.019108	50.383000	133.946589	69.193000	32.180696	 8.249712	-0.002325	-0.003919	-0.019344	-0.008204	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	742.831629	-42.751000	 0.011172	 0.000015	 0.014478	1000.967000	11.752198	 0.035846	 2.910315	 0.004438	 0.000000	 2.870178	 0.004377	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
32.120000	 0.000000	 0.000000	 0.000000	 0.878000	-0.388000	-0.787000	32.539000	-0.388000	-32.537000	746.122000	329.747000	669.302000	 0.745351	39073.927000	11045.955000	 1.337242	 1.015984	-0.448994	-0.911389	75862.284975	2136.587898	63.788800	63.773100	-0.017093	50.383000	133.946589	69.192000	32.090664	 8.249585	-0.002004	-0.003475	-0.019463	-0.007274	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.750000	741.630934	-42.695000	 0.011153	 0.000015	 0.014505	1001.034000	11.648138	 0.035706	 2.897402	 0.004441	 0.000000	 2.857442	 0.004380	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
